STA,Lat,Long,Segment
85900,-6.029491854,106.0984687,Serang Barat - Cilegon Timur
85905,-6.029453607,106.0984446,Serang Barat - Cilegon Timur
85910,-6.02941536,106.0984205,Serang Barat - Cilegon Timur
85915,-6.029377214,106.0983962,Serang Barat - Cilegon Timur
85920,-6.029339076,106.098372,Serang Barat - Cilegon Timur
85925,-6.029300947,106.0983477,Serang Barat - Cilegon Timur
85930,-6.029262846,106.0983233,Serang Barat - Cilegon Timur
85935,-6.029224745,106.098299,Serang Barat - Cilegon Timur
85940,-6.029186707,106.0982746,Serang Barat - Cilegon Timur
85945,-6.029148669,106.0982501,Serang Barat - Cilegon Timur
85950,-6.029110631,106.0982257,Serang Barat - Cilegon Timur
85955,-6.029072593,106.0982013,Serang Barat - Cilegon Timur
85960,-6.029034555,106.0981768,Serang Barat - Cilegon Timur
85965,-6.028996508,106.0981524,Serang Barat - Cilegon Timur
85970,-6.028958461,106.098128,Serang Barat - Cilegon Timur
85975,-6.028920469,106.0981035,Serang Barat - Cilegon Timur
85980,-6.028882513,106.0980789,Serang Barat - Cilegon Timur
85985,-6.028844565,106.0980544,Serang Barat - Cilegon Timur
85990,-6.028806646,106.0980298,Serang Barat - Cilegon Timur
85995,-6.028768717,106.0980051,Serang Barat - Cilegon Timur
86000,-6.028730824,106.0979805,Serang Barat - Cilegon Timur
86005,-6.028692949,106.0979558,Serang Barat - Cilegon Timur
86010,-6.028655075,106.0979311,Serang Barat - Cilegon Timur
86015,-6.0286172,106.0979064,Serang Barat - Cilegon Timur
86020,-6.028579316,106.0978818,Serang Barat - Cilegon Timur
86025,-6.028541478,106.097857,Serang Barat - Cilegon Timur
86030,-6.028503667,106.0978323,Serang Barat - Cilegon Timur
86035,-6.028465856,106.0978075,Serang Barat - Cilegon Timur
86040,-6.028428199,106.0977825,Serang Barat - Cilegon Timur
86045,-6.028390542,106.0977574,Serang Barat - Cilegon Timur
86050,-6.028352885,106.0977324,Serang Barat - Cilegon Timur
86055,-6.028315228,106.0977074,Serang Barat - Cilegon Timur
86060,-6.028277572,106.0976824,Serang Barat - Cilegon Timur
86065,-6.028240096,106.0976571,Serang Barat - Cilegon Timur
86070,-6.028202621,106.0976318,Serang Barat - Cilegon Timur
86075,-6.028165191,106.0976065,Serang Barat - Cilegon Timur
86080,-6.028127806,106.0975811,Serang Barat - Cilegon Timur
86085,-6.028090412,106.0975556,Serang Barat - Cilegon Timur
86090,-6.028053045,106.0975302,Serang Barat - Cilegon Timur
86095,-6.02801567,106.0975048,Serang Barat - Cilegon Timur
86100,-6.02797833,106.0974793,Serang Barat - Cilegon Timur
86105,-6.027941027,106.0974537,Serang Barat - Cilegon Timur
86110,-6.027903733,106.0974282,Serang Barat - Cilegon Timur
86115,-6.027866548,106.0974025,Serang Barat - Cilegon Timur
86120,-6.027829354,106.0973768,Serang Barat - Cilegon Timur
86125,-6.027792169,106.0973511,Serang Barat - Cilegon Timur
86130,-6.027754993,106.0973254,Serang Barat - Cilegon Timur
86135,-6.027717808,106.0972997,Serang Barat - Cilegon Timur
86140,-6.027680677,106.0972739,Serang Barat - Cilegon Timur
86145,-6.027643555,106.0972481,Serang Barat - Cilegon Timur
86150,-6.027606433,106.0972223,Serang Barat - Cilegon Timur
86155,-6.027569312,106.0971965,Serang Barat - Cilegon Timur
86160,-6.027532199,106.0971706,Serang Barat - Cilegon Timur
86165,-6.027495168,106.0971447,Serang Barat - Cilegon Timur
86170,-6.027458128,106.0971188,Serang Barat - Cilegon Timur
86175,-6.027421188,106.0970927,Serang Barat - Cilegon Timur
86180,-6.027384347,106.0970665,Serang Barat - Cilegon Timur
86185,-6.027347516,106.0970403,Serang Barat - Cilegon Timur
86190,-6.027310566,106.0970143,Serang Barat - Cilegon Timur
86195,-6.027273626,106.0969882,Serang Barat - Cilegon Timur
86200,-6.027236758,106.0969621,Serang Barat - Cilegon Timur
86205,-6.027199963,106.0969358,Serang Barat - Cilegon Timur
86210,-6.027163177,106.0969095,Serang Barat - Cilegon Timur
86215,-6.027126391,106.0968833,Serang Barat - Cilegon Timur
86220,-6.027089605,106.096857,Serang Barat - Cilegon Timur
86225,-6.027052891,106.0968306,Serang Barat - Cilegon Timur
86230,-6.02701625,106.0968041,Serang Barat - Cilegon Timur
86235,-6.026979619,106.0967776,Serang Barat - Cilegon Timur
86240,-6.026943032,106.0967511,Serang Barat - Cilegon Timur
86245,-6.026906445,106.0967245,Serang Barat - Cilegon Timur
86250,-6.026869913,106.0966979,Serang Barat - Cilegon Timur
86255,-6.026833454,106.0966712,Serang Barat - Cilegon Timur
86260,-6.026796985,106.0966445,Serang Barat - Cilegon Timur
86265,-6.026760553,106.0966177,Serang Barat - Cilegon Timur
86270,-6.026724111,106.096591,Serang Barat - Cilegon Timur
86275,-6.026687679,106.0965642,Serang Barat - Cilegon Timur
86280,-6.026651255,106.0965374,Serang Barat - Cilegon Timur
86285,-6.026614832,106.0965106,Serang Barat - Cilegon Timur
86290,-6.026578409,106.0964839,Serang Barat - Cilegon Timur
86295,-6.026541994,106.0964571,Serang Barat - Cilegon Timur
86300,-6.026505653,106.0964302,Serang Barat - Cilegon Timur
86305,-6.026469393,106.0964032,Serang Barat - Cilegon Timur
86310,-6.026433133,106.0963762,Serang Barat - Cilegon Timur
86315,-6.0263969,106.0963492,Serang Barat - Cilegon Timur
86320,-6.026360658,106.0963221,Serang Barat - Cilegon Timur
86325,-6.026324443,106.0962951,Serang Barat - Cilegon Timur
86330,-6.026288246,106.096268,Serang Barat - Cilegon Timur
86335,-6.026252059,106.0962409,Serang Barat - Cilegon Timur
86340,-6.026215953,106.0962137,Serang Barat - Cilegon Timur
86345,-6.026179847,106.0961865,Serang Barat - Cilegon Timur
86350,-6.026143832,106.0961592,Serang Barat - Cilegon Timur
86355,-6.026107907,106.0961318,Serang Barat - Cilegon Timur
86360,-6.026071992,106.0961043,Serang Barat - Cilegon Timur
86365,-6.026036194,106.0960767,Serang Barat - Cilegon Timur
86370,-6.026000396,106.0960491,Serang Barat - Cilegon Timur
86375,-6.025964599,106.0960215,Serang Barat - Cilegon Timur
86380,-6.025928801,106.0959939,Serang Barat - Cilegon Timur
86385,-6.025893003,106.0959663,Serang Barat - Cilegon Timur
86390,-6.025857269,106.0959386,Serang Barat - Cilegon Timur
86395,-6.025821535,106.0959109,Serang Barat - Cilegon Timur
86400,-6.025785828,106.0958832,Serang Barat - Cilegon Timur
86405,-6.025750158,106.0958554,Serang Barat - Cilegon Timur
86410,-6.025714478,106.0958277,Serang Barat - Cilegon Timur
86415,-6.025678861,106.0957998,Serang Barat - Cilegon Timur
86420,-6.025643236,106.095772,Serang Barat - Cilegon Timur
86425,-6.025607656,106.0957441,Serang Barat - Cilegon Timur
86430,-6.025572131,106.0957162,Serang Barat - Cilegon Timur
86435,-6.025536605,106.0956882,Serang Barat - Cilegon Timur
86440,-6.025501161,106.0956602,Serang Barat - Cilegon Timur
86445,-6.025465717,106.0956321,Serang Barat - Cilegon Timur
86450,-6.025430282,106.095604,Serang Barat - Cilegon Timur
86455,-6.025394847,106.095576,Serang Barat - Cilegon Timur
86460,-6.025359412,106.0955479,Serang Barat - Cilegon Timur
86465,-6.025324041,106.0955198,Serang Barat - Cilegon Timur
86470,-6.025288669,106.0954916,Serang Barat - Cilegon Timur
86475,-6.025253343,106.0954634,Serang Barat - Cilegon Timur
86480,-6.025218071,106.0954351,Serang Barat - Cilegon Timur
86485,-6.025182809,106.0954069,Serang Barat - Cilegon Timur
86490,-6.025147546,106.0953786,Serang Barat - Cilegon Timur
86495,-6.025112292,106.0953503,Serang Barat - Cilegon Timur
86500,-6.025077039,106.095322,Serang Barat - Cilegon Timur
86505,-6.025041803,106.0952937,Serang Barat - Cilegon Timur
86510,-6.025006568,106.0952653,Serang Barat - Cilegon Timur
86515,-6.024971459,106.0952369,Serang Barat - Cilegon Timur
86520,-6.02493636,106.0952084,Serang Barat - Cilegon Timur
86525,-6.024901342,106.0951798,Serang Barat - Cilegon Timur
86530,-6.024866433,106.0951511,Serang Barat - Cilegon Timur
86535,-6.024831524,106.0951224,Serang Barat - Cilegon Timur
86540,-6.024796606,106.0950937,Serang Barat - Cilegon Timur
86545,-6.024761697,106.0950649,Serang Barat - Cilegon Timur
86550,-6.024726788,106.0950362,Serang Barat - Cilegon Timur
86555,-6.024691878,106.0950075,Serang Barat - Cilegon Timur
86560,-6.024656969,106.0949788,Serang Barat - Cilegon Timur
86565,-6.024622133,106.09495,Serang Barat - Cilegon Timur
86570,-6.024587296,106.0949212,Serang Barat - Cilegon Timur
86575,-6.024552532,106.0948923,Serang Barat - Cilegon Timur
86580,-6.024517877,106.0948633,Serang Barat - Cilegon Timur
86585,-6.024483222,106.0948343,Serang Barat - Cilegon Timur
86590,-6.024448557,106.0948052,Serang Barat - Cilegon Timur
86595,-6.024413902,106.0947762,Serang Barat - Cilegon Timur
86600,-6.024379292,106.0947471,Serang Barat - Cilegon Timur
86605,-6.024344764,106.094718,Serang Barat - Cilegon Timur
86610,-6.024310227,106.0946888,Serang Barat - Cilegon Timur
86615,-6.024275662,106.0946597,Serang Barat - Cilegon Timur
86620,-6.024241097,106.0946305,Serang Barat - Cilegon Timur
86625,-6.024206587,106.0946013,Serang Barat - Cilegon Timur
86630,-6.024172141,106.0945721,Serang Barat - Cilegon Timur
86635,-6.024137694,106.0945428,Serang Barat - Cilegon Timur
86640,-6.024103283,106.0945135,Serang Barat - Cilegon Timur
86645,-6.024068873,106.0944842,Serang Barat - Cilegon Timur
86650,-6.024034517,106.0944548,Serang Barat - Cilegon Timur
86655,-6.024000215,106.0944254,Serang Barat - Cilegon Timur
86660,-6.023965913,106.0943959,Serang Barat - Cilegon Timur
86665,-6.023931639,106.0943665,Serang Barat - Cilegon Timur
86670,-6.023897364,106.094337,Serang Barat - Cilegon Timur
86675,-6.023863153,106.0943074,Serang Barat - Cilegon Timur
86680,-6.023829033,106.0942778,Serang Barat - Cilegon Timur
86685,-6.023794913,106.0942482,Serang Barat - Cilegon Timur
86690,-6.023760838,106.0942185,Serang Barat - Cilegon Timur
86695,-6.023726753,106.0941888,Serang Barat - Cilegon Timur
86700,-6.023692687,106.0941591,Serang Barat - Cilegon Timur
86705,-6.023658612,106.0941294,Serang Barat - Cilegon Timur
86710,-6.023624546,106.0940996,Serang Barat - Cilegon Timur
86715,-6.023590634,106.0940698,Serang Barat - Cilegon Timur
86720,-6.02355675,106.0940398,Serang Barat - Cilegon Timur
86725,-6.023522938,106.0940098,Serang Barat - Cilegon Timur
86730,-6.023489216,106.0939797,Serang Barat - Cilegon Timur
86735,-6.023455504,106.0939496,Serang Barat - Cilegon Timur
86740,-6.023421882,106.0939194,Serang Barat - Cilegon Timur
86745,-6.023388278,106.0938892,Serang Barat - Cilegon Timur
86750,-6.023354674,106.093859,Serang Barat - Cilegon Timur
86755,-6.023321071,106.0938287,Serang Barat - Cilegon Timur
86760,-6.023287476,106.0937985,Serang Barat - Cilegon Timur
86765,-6.023253872,106.0937683,Serang Barat - Cilegon Timur
86770,-6.023220269,106.093738,Serang Barat - Cilegon Timur
86775,-6.023186665,106.0937078,Serang Barat - Cilegon Timur
86780,-6.02315307,106.0936776,Serang Barat - Cilegon Timur
86785,-6.023119467,106.0936473,Serang Barat - Cilegon Timur
86790,-6.023085972,106.093617,Serang Barat - Cilegon Timur
86795,-6.023052504,106.0935866,Serang Barat - Cilegon Timur
86800,-6.023019045,106.0935562,Serang Barat - Cilegon Timur
86805,-6.022985632,106.0935258,Serang Barat - Cilegon Timur
86810,-6.022952209,106.0934953,Serang Barat - Cilegon Timur
86815,-6.022918986,106.0934647,Serang Barat - Cilegon Timur
86820,-6.022885791,106.093434,Serang Barat - Cilegon Timur
86825,-6.022852622,106.0934033,Serang Barat - Cilegon Timur
86830,-6.022819499,106.0933725,Serang Barat - Cilegon Timur
86835,-6.022786375,106.0933418,Serang Barat - Cilegon Timur
86840,-6.022753252,106.093311,Serang Barat - Cilegon Timur
86845,-6.022720129,106.0932803,Serang Barat - Cilegon Timur
86850,-6.022687014,106.0932495,Serang Barat - Cilegon Timur
86855,-6.022653936,106.0932187,Serang Barat - Cilegon Timur
86860,-6.022620849,106.0931879,Serang Barat - Cilegon Timur
86865,-6.022587835,106.093157,Serang Barat - Cilegon Timur
86870,-6.022554829,106.0931262,Serang Barat - Cilegon Timur
86875,-6.022521851,106.0930952,Serang Barat - Cilegon Timur
86880,-6.022488909,106.0930643,Serang Barat - Cilegon Timur
86885,-6.022455967,106.0930333,Serang Barat - Cilegon Timur
86890,-6.02242317,106.0930022,Serang Barat - Cilegon Timur
86895,-6.022390409,106.0929711,Serang Barat - Cilegon Timur
86900,-6.022357639,106.09294,Serang Barat - Cilegon Timur
86905,-6.022324869,106.0929088,Serang Barat - Cilegon Timur
86910,-6.022292099,106.0928777,Serang Barat - Cilegon Timur
86915,-6.022259465,106.0928464,Serang Barat - Cilegon Timur
86920,-6.02222685,106.0928151,Serang Barat - Cilegon Timur
86925,-6.022194234,106.0927839,Serang Barat - Cilegon Timur
86930,-6.022161609,106.0927526,Serang Barat - Cilegon Timur
86935,-6.022128975,106.0927213,Serang Barat - Cilegon Timur
86940,-6.02209645,106.0926899,Serang Barat - Cilegon Timur
86945,-6.022063934,106.0926585,Serang Barat - Cilegon Timur
86950,-6.022031427,106.0926271,Serang Barat - Cilegon Timur
86955,-6.021998938,106.0925957,Serang Barat - Cilegon Timur
86960,-6.02196644,106.0925643,Serang Barat - Cilegon Timur
86965,-6.021934051,106.0925327,Serang Barat - Cilegon Timur
86970,-6.02190168,106.0925012,Serang Barat - Cilegon Timur
86975,-6.021869336,106.0924696,Serang Barat - Cilegon Timur
86980,-6.021837037,106.092438,Serang Barat - Cilegon Timur
86985,-6.021804748,106.0924064,Serang Barat - Cilegon Timur
86990,-6.021772549,106.0923747,Serang Barat - Cilegon Timur
86995,-6.021740377,106.0923429,Serang Barat - Cilegon Timur
87000,-6.021708196,106.0923112,Serang Barat - Cilegon Timur
87005,-6.021676024,106.0922794,Serang Barat - Cilegon Timur
87010,-6.021643853,106.0922477,Serang Barat - Cilegon Timur
87015,-6.021611681,106.0922159,Serang Barat - Cilegon Timur
87020,-6.021579509,106.0921842,Serang Barat - Cilegon Timur
87025,-6.021547374,106.0921524,Serang Barat - Cilegon Timur
87030,-6.02151532,106.0921205,Serang Barat - Cilegon Timur
87035,-6.021483266,106.0920887,Serang Barat - Cilegon Timur
87040,-6.021451339,106.0920567,Serang Barat - Cilegon Timur
87045,-6.021419439,106.0920247,Serang Barat - Cilegon Timur
87050,-6.021387585,106.0919926,Serang Barat - Cilegon Timur
87055,-6.021355784,106.0919605,Serang Barat - Cilegon Timur
87060,-6.021323984,106.0919284,Serang Barat - Cilegon Timur
87065,-6.021292365,106.0918961,Serang Barat - Cilegon Timur
87070,-6.021260783,106.0918637,Serang Barat - Cilegon Timur
87075,-6.021229218,106.0918314,Serang Barat - Cilegon Timur
87080,-6.021197681,106.091799,Serang Barat - Cilegon Timur
87085,-6.021166152,106.0917666,Serang Barat - Cilegon Timur
87090,-6.021134542,106.0917343,Serang Barat - Cilegon Timur
87095,-6.021102933,106.091702,Serang Barat - Cilegon Timur
87100,-6.021071341,106.0916697,Serang Barat - Cilegon Timur
87105,-6.021039785,106.0916373,Serang Barat - Cilegon Timur
87110,-6.021008221,106.091605,Serang Barat - Cilegon Timur
87115,-6.020976819,106.0915725,Serang Barat - Cilegon Timur
87120,-6.020945445,106.0915399,Serang Barat - Cilegon Timur
87125,-6.020914089,106.0915074,Serang Barat - Cilegon Timur
87130,-6.02088276,106.0914748,Serang Barat - Cilegon Timur
87135,-6.02085144,106.0914422,Serang Barat - Cilegon Timur
87140,-6.020820111,106.0914096,Serang Barat - Cilegon Timur
87145,-6.020788791,106.0913771,Serang Barat - Cilegon Timur
87150,-6.020757544,106.0913444,Serang Barat - Cilegon Timur
87155,-6.020726459,106.0913116,Serang Barat - Cilegon Timur
87160,-6.020695384,106.0912788,Serang Barat - Cilegon Timur
87165,-6.020664309,106.091246,Serang Barat - Cilegon Timur
87170,-6.020633243,106.0912131,Serang Barat - Cilegon Timur
87175,-6.020602185,106.0911803,Serang Barat - Cilegon Timur
87180,-6.020571165,106.0911474,Serang Barat - Cilegon Timur
87185,-6.020540135,106.0911146,Serang Barat - Cilegon Timur
87190,-6.020509295,106.0910815,Serang Barat - Cilegon Timur
87195,-6.020478492,106.0910484,Serang Barat - Cilegon Timur
87200,-6.020447697,106.0910154,Serang Barat - Cilegon Timur
87205,-6.020416921,106.0909823,Serang Barat - Cilegon Timur
87210,-6.020386145,106.0909492,Serang Barat - Cilegon Timur
87215,-6.020355396,106.090916,Serang Barat - Cilegon Timur
87220,-6.020324656,106.0908829,Serang Barat - Cilegon Timur
87225,-6.020293934,106.0908498,Serang Barat - Cilegon Timur
87230,-6.020263239,106.0908166,Serang Barat - Cilegon Timur
87235,-6.020232544,106.0907834,Serang Barat - Cilegon Timur
87240,-6.020201967,106.0907501,Serang Barat - Cilegon Timur
87245,-6.020171427,106.0907168,Serang Barat - Cilegon Timur
87250,-6.020140922,106.0906835,Serang Barat - Cilegon Timur
87255,-6.020110499,106.09065,Serang Barat - Cilegon Timur
87260,-6.020080086,106.0906166,Serang Barat - Cilegon Timur
87265,-6.020049663,106.0905832,Serang Barat - Cilegon Timur
87270,-6.02001924,106.0905498,Serang Barat - Cilegon Timur
87275,-6.019988808,106.0905163,Serang Barat - Cilegon Timur
87280,-6.019958376,106.0904829,Serang Barat - Cilegon Timur
87285,-6.019927953,106.0904495,Serang Barat - Cilegon Timur
87290,-6.019897684,106.0904159,Serang Barat - Cilegon Timur
87295,-6.019867461,106.0903823,Serang Barat - Cilegon Timur
87300,-6.01983721,106.0903488,Serang Barat - Cilegon Timur
87305,-6.019806914,106.0903152,Serang Barat - Cilegon Timur
87310,-6.019776609,106.0902817,Serang Barat - Cilegon Timur
87315,-6.019746548,106.0902479,Serang Barat - Cilegon Timur
87320,-6.019716542,106.0902141,Serang Barat - Cilegon Timur
87325,-6.019686518,106.0901804,Serang Barat - Cilegon Timur
87330,-6.019656457,106.0901466,Serang Barat - Cilegon Timur
87335,-6.019626397,106.0901129,Serang Barat - Cilegon Timur
87340,-6.019596427,106.090079,Serang Barat - Cilegon Timur
87345,-6.019566484,106.0900452,Serang Barat - Cilegon Timur
87350,-6.019536587,106.0900113,Serang Barat - Cilegon Timur
87355,-6.01950678,106.0899773,Serang Barat - Cilegon Timur
87360,-6.019476964,106.0899434,Serang Barat - Cilegon Timur
87365,-6.019447167,106.0899094,Serang Barat - Cilegon Timur
87370,-6.019417378,106.0898754,Serang Barat - Cilegon Timur
87375,-6.019387689,106.0898413,Serang Barat - Cilegon Timur
87380,-6.019358272,106.089807,Serang Barat - Cilegon Timur
87385,-6.019328845,106.0897727,Serang Barat - Cilegon Timur
87390,-6.019299238,106.0897386,Serang Barat - Cilegon Timur
87395,-6.019269585,106.0897045,Serang Barat - Cilegon Timur
87400,-6.019240014,106.0896703,Serang Barat - Cilegon Timur
87405,-6.019210642,106.0896359,Cilegon Timur - Cilegon Barat
87410,-6.01918127,106.0896016,Cilegon Timur - Cilegon Barat
87415,-6.019151952,106.0895672,Cilegon Timur - Cilegon Barat
87420,-6.019122653,106.0895328,Cilegon Timur - Cilegon Barat
87425,-6.019093354,106.0894984,Cilegon Timur - Cilegon Barat
87430,-6.019064072,106.0894639,Cilegon Timur - Cilegon Barat
87435,-6.019034782,106.0894295,Cilegon Timur - Cilegon Barat
87440,-6.019005591,106.089395,Cilegon Timur - Cilegon Barat
87445,-6.018976437,106.0893605,Cilegon Timur - Cilegon Barat
87450,-6.018947282,106.089326,Cilegon Timur - Cilegon Barat
87455,-6.018918146,106.0892914,Cilegon Timur - Cilegon Barat
87460,-6.018889018,106.0892569,Cilegon Timur - Cilegon Barat
87465,-6.018859991,106.0892222,Cilegon Timur - Cilegon Barat
87470,-6.01883099,106.0891875,Cilegon Timur - Cilegon Barat
87475,-6.018802026,106.0891529,Cilegon Timur - Cilegon Barat
87480,-6.018773125,106.0891181,Cilegon Timur - Cilegon Barat
87485,-6.018744215,106.0890834,Cilegon Timur - Cilegon Barat
87490,-6.018715396,106.0890486,Cilegon Timur - Cilegon Barat
87495,-6.018686585,106.0890137,Cilegon Timur - Cilegon Barat
87500,-6.018657784,106.0889789,Cilegon Timur - Cilegon Barat
87505,-6.018628974,106.0889441,Cilegon Timur - Cilegon Barat
87510,-6.018600173,106.0889093,Cilegon Timur - Cilegon Barat
87515,-6.018571363,106.0888744,Cilegon Timur - Cilegon Barat
87520,-6.018542561,106.0888396,Cilegon Timur - Cilegon Barat
87525,-6.018513796,106.0888048,Cilegon Timur - Cilegon Barat
87530,-6.018485131,106.0887698,Cilegon Timur - Cilegon Barat
87535,-6.018456475,106.0887349,Cilegon Timur - Cilegon Barat
87540,-6.018427945,106.0886998,Cilegon Timur - Cilegon Barat
87545,-6.018399452,106.0886647,Cilegon Timur - Cilegon Barat
87550,-6.018370977,106.0886297,Cilegon Timur - Cilegon Barat
87555,-6.018342547,106.0885945,Cilegon Timur - Cilegon Barat
87560,-6.018314117,106.0885594,Cilegon Timur - Cilegon Barat
87565,-6.018285814,106.0885242,Cilegon Timur - Cilegon Barat
87570,-6.018257557,106.0884889,Cilegon Timur - Cilegon Barat
87575,-6.018229326,106.0884536,Cilegon Timur - Cilegon Barat
87580,-6.018201186,106.0884182,Cilegon Timur - Cilegon Barat
87585,-6.018173037,106.0883829,Cilegon Timur - Cilegon Barat
87590,-6.018144897,106.0883475,Cilegon Timur - Cilegon Barat
87595,-6.018116748,106.0883122,Cilegon Timur - Cilegon Barat
87600,-6.018088608,106.0882768,Cilegon Timur - Cilegon Barat
87605,-6.018060468,106.0882414,Cilegon Timur - Cilegon Barat
87610,-6.018032319,106.0882061,Cilegon Timur - Cilegon Barat
87615,-6.018004234,106.0881707,Cilegon Timur - Cilegon Barat
87620,-6.017976157,106.0881353,Cilegon Timur - Cilegon Barat
87625,-6.017948126,106.0880998,Cilegon Timur - Cilegon Barat
87630,-6.017920231,106.0880643,Cilegon Timur - Cilegon Barat
87635,-6.017892335,106.0880287,Cilegon Timur - Cilegon Barat
87640,-6.017864503,106.0879931,Cilegon Timur - Cilegon Barat
87645,-6.017836699,106.0879575,Cilegon Timur - Cilegon Barat
87650,-6.017808894,106.0879219,Cilegon Timur - Cilegon Barat
87655,-6.017781125,106.0878862,Cilegon Timur - Cilegon Barat
87660,-6.017753357,106.0878505,Cilegon Timur - Cilegon Barat
87665,-6.01772567,106.0878148,Cilegon Timur - Cilegon Barat
87670,-6.017698019,106.0877791,Cilegon Timur - Cilegon Barat
87675,-6.017670368,106.0877433,Cilegon Timur - Cilegon Barat
87680,-6.017642717,106.0877076,Cilegon Timur - Cilegon Barat
87685,-6.017615076,106.0876718,Cilegon Timur - Cilegon Barat
87690,-6.017587533,106.087636,Cilegon Timur - Cilegon Barat
87695,-6.017560018,106.0876002,Cilegon Timur - Cilegon Barat
87700,-6.017532513,106.0875643,Cilegon Timur - Cilegon Barat
87705,-6.017505034,106.0875284,Cilegon Timur - Cilegon Barat
87710,-6.017477564,106.0874925,Cilegon Timur - Cilegon Barat
87715,-6.01745023,106.0874565,Cilegon Timur - Cilegon Barat
87720,-6.01742296,106.0874205,Cilegon Timur - Cilegon Barat
87725,-6.017395735,106.0873844,Cilegon Timur - Cilegon Barat
87730,-6.017368691,106.0873482,Cilegon Timur - Cilegon Barat
87735,-6.017341638,106.087312,Cilegon Timur - Cilegon Barat
87740,-6.017314594,106.0872758,Cilegon Timur - Cilegon Barat
87745,-6.017287541,106.0872396,Cilegon Timur - Cilegon Barat
87750,-6.017260506,106.0872034,Cilegon Timur - Cilegon Barat
87755,-6.017233517,106.0871672,Cilegon Timur - Cilegon Barat
87760,-6.017206518,106.0871309,Cilegon Timur - Cilegon Barat
87765,-6.01717961,106.0870946,Cilegon Timur - Cilegon Barat
87770,-6.017152729,106.0870583,Cilegon Timur - Cilegon Barat
87775,-6.017125866,106.087022,Cilegon Timur - Cilegon Barat
87780,-6.017099085,106.0869856,Cilegon Timur - Cilegon Barat
87785,-6.017072295,106.0869492,Cilegon Timur - Cilegon Barat
87790,-6.017045604,106.0869127,Cilegon Timur - Cilegon Barat
87795,-6.017018959,106.0868762,Cilegon Timur - Cilegon Barat
87800,-6.016992322,106.0868397,Cilegon Timur - Cilegon Barat
87805,-6.016965758,106.0868031,Cilegon Timur - Cilegon Barat
87810,-6.016939185,106.0867666,Cilegon Timur - Cilegon Barat
87815,-6.01691263,106.08673,Cilegon Timur - Cilegon Barat
87820,-6.016886076,106.0866935,Cilegon Timur - Cilegon Barat
87825,-6.016859548,106.0866569,Cilegon Timur - Cilegon Barat
87830,-6.016833102,106.0866202,Cilegon Timur - Cilegon Barat
87835,-6.016806656,106.0865836,Cilegon Timur - Cilegon Barat
87840,-6.016780273,106.0865469,Cilegon Timur - Cilegon Barat
87845,-6.016753908,106.0865102,Cilegon Timur - Cilegon Barat
87850,-6.016727553,106.0864735,Cilegon Timur - Cilegon Barat
87855,-6.016701224,106.0864368,Cilegon Timur - Cilegon Barat
87860,-6.016674896,106.0864,Cilegon Timur - Cilegon Barat
87865,-6.016648631,106.0863633,Cilegon Timur - Cilegon Barat
87870,-6.016622402,106.0863265,Cilegon Timur - Cilegon Barat
87875,-6.016596164,106.0862897,Cilegon Timur - Cilegon Barat
87880,-6.016569926,106.0862529,Cilegon Timur - Cilegon Barat
87885,-6.016543688,106.0862161,Cilegon Timur - Cilegon Barat
87890,-6.016517523,106.0861792,Cilegon Timur - Cilegon Barat
87895,-6.016491385,106.0861424,Cilegon Timur - Cilegon Barat
87900,-6.01646531,106.0861055,Cilegon Timur - Cilegon Barat
87905,-6.01643947,106.0860684,Cilegon Timur - Cilegon Barat
87910,-6.01641364,106.0860313,Cilegon Timur - Cilegon Barat
87915,-6.016387828,106.0859942,Cilegon Timur - Cilegon Barat
87920,-6.016362025,106.0859571,Cilegon Timur - Cilegon Barat
87925,-6.016336231,106.08592,Cilegon Timur - Cilegon Barat
87930,-6.016310455,106.0858829,Cilegon Timur - Cilegon Barat
87935,-6.016284679,106.0858458,Cilegon Timur - Cilegon Barat
87940,-6.01625902,106.0858086,Cilegon Timur - Cilegon Barat
87945,-6.016233417,106.0857714,Cilegon Timur - Cilegon Barat
87950,-6.016207813,106.0857341,Cilegon Timur - Cilegon Barat
87955,-6.016182263,106.0856968,Cilegon Timur - Cilegon Barat
87960,-6.016156704,106.0856596,Cilegon Timur - Cilegon Barat
87965,-6.016131255,106.0856222,Cilegon Timur - Cilegon Barat
87970,-6.016105859,106.0855849,Cilegon Timur - Cilegon Barat
87975,-6.016080472,106.0855475,Cilegon Timur - Cilegon Barat
87980,-6.016055122,106.0855101,Cilegon Timur - Cilegon Barat
87985,-6.016029772,106.0854727,Cilegon Timur - Cilegon Barat
87990,-6.016004521,106.0854352,Cilegon Timur - Cilegon Barat
87995,-6.015979307,106.0853977,Cilegon Timur - Cilegon Barat
88000,-6.015954137,106.0853602,Cilegon Timur - Cilegon Barat
88005,-6.015929122,106.0853225,Cilegon Timur - Cilegon Barat
88010,-6.015904107,106.0852849,Cilegon Timur - Cilegon Barat
88015,-6.015879164,106.0852472,Cilegon Timur - Cilegon Barat
88020,-6.015854257,106.0852095,Cilegon Timur - Cilegon Barat
88025,-6.015829351,106.0851718,Cilegon Timur - Cilegon Barat
88030,-6.015804462,106.0851341,Cilegon Timur - Cilegon Barat
88035,-6.015779574,106.0850964,Cilegon Timur - Cilegon Barat
88040,-6.015754722,106.0850586,Cilegon Timur - Cilegon Barat
88045,-6.015729897,106.0850209,Cilegon Timur - Cilegon Barat
